"","listing_id","id","date","reviewer_id","reviewer_name","comments"
"425727",6716714,173737619,"2017-07-23",6182796,"Stefanie","Dear Stephen, thank you so much for your honest hospitality and your great caring. I felt at home and enjoyed a lot to stay in your house. "
"463637",7601839,256843033,"2018-04-23",40246072,"Karen","Great location.  Comfortable bed for a good night's sleep."
"859212",16395122,453079535,"2019-05-14",56594004,"Nadiyah","Place was extremely clean, with tea and coffee available. Location was close to Hollywood, Melrose, Sunset. Scooters were also available on the street."
"292125",4052819,240720938,"2018-03-05",58109822,"Hannah","This place is exactly as pictured! So cute, amazing outdoor space, and close proximity to great amenities. Quick Uber ride to Santa Monica, Venice Beach and LAX. The hosts made check in/out simple and provided great suggestions for local places to eat and drink. I would definitely stay here again!"
"320421",4493109,450574678,"2019-05-09",4443035,"Carl","Eric's place is exactly as advertised.... a clean, spacious guest house located in the heart of NoHo, minutes walk from transport (Red Line Station and various bus routes) and amazing bars and restaurants (No Bar is literally down the street.) Eric is a wonderful host who was very communicative and made check-in a breeze.  It got particularly chilly on one evening and when I arrived back he'd already messaged me to let me know where to find the extra space heater. Hugely recommended. Thanks for everything, Eric!"
"657524",12512474,197759322,"2017-09-26",22553121,"Chris","Mel was a brilliant house and we had a great time at his house. He was super friendly and super helpful! He took the time to take us to a good Laundrette, drove us to our next Air BnB and even tried getting us into his gym cheap! Would definitely recommend."
"1239247",23827596,422282750,"2019-03-10",144644223,"Eric","Very clean, nice area, not too far from hollywood or other tourist attractions."
"1112587",21241837,475784894,"2019-06-24",143786365,"Renata-Kathleen","It wasn’t what the pictures looked like, the bedding wasn’t laid out as neat when we arrived, we also found a cockroach in the kitchen on one of the nights. Other than that everything was fine for the time we were there."
"1096173",20996440,263734812,"2018-05-12",184147692,"David","The place was amazing, super clean and exactly as described!  The pool was awesome and we enjoyed it.  The location was close to shopping and really great food options.  Both Shelli and Robert were great to deal with.  This was our first air bnb experience and I hope all of them will be this great!"
"742742",14127027,505702213,"2019-08-09",103638123,"Sara","Amazing place and hosts!"
"923031",17684198,207742944,"2017-10-29",75776289,"Jeffrey","Coco went above and beyond to make sure we were taken care of, including hand delivering towels the next day. Great location and nice private room with private bathroom. I would stay here again next time I’m in the area."
"1159793",22019007,448976176,"2019-05-05",10470100,"Romina","Everything was excellent very clean and the hosts both were super friendly. 

Would definitely come back"
"849419",16253685,281432905,"2018-06-24",122460993,"Timekia","Absolutely fantastic!!  We had a girls trip at Steve and Lee's home and it did not  disappoint!! We were looking for relaxation and that is exactly what we got!!  Steve and Lee were  very helpful, when we had questions the response time was very quick.  When we checked in Lee was amazing very helpful and patient.   We loved the pool, jacuzzi and fire pit.  The outdoor space is so amazing you never want to go inside.  The road  to get to the house was quite an adventure which we were not prepared for.  Prior to our arrival we decided to got out for dinner but after the drive up we quickly changed our minds and stayed in.  We had food delivered which was very easy  to do.  I would definitely  stay here again."
"1020869",19571709,275352248,"2018-06-10",127233046,"Leah","The hosts are amazingly kind and cooked a delicious breakfast. They were flexible with our check-in time and greeted us upon arrival. I’m really glad that I made the decision to stay at their airbnb."
"115796",1014540,69941750,"2016-04-14",31367435,"Austin","I only stayed at Terrell's place for two nights, but it was a great stay! My flights were late and I got held up at the airport for quite a bit, but she was still up to welcome me into her home when I arrived. The place is clean, looks just like it does in the photos, great price, and the views are great! I would definitely recommend staying here! "
"1185584",22518671,475150862,"2019-06-23",3929005,"Chantel","The apartment was great - clean, cozy and well-equipped. We had a great stay!"
"1345051",27531086,343779527,"2018-11-01",118663943,"Thomas","This was a lovely house in a great area."
"404270",6287321,402823072,"2019-01-19",112043252,"Kelly","Fantastic location and everything we needed at accommodation.  Thankyou."
"866608",16502013,448987742,"2019-05-05",26524864,"Michael","Small but comfortable"
"921139",17636599,141949931,"2017-04-05",13189127,"Cyle","The host canceled this reservation 7 days before arrival. This is an automated posting."
"86271",761630,34293177,"2015-06-07",22516368,"Ivy","It's great.  The beautiful house.  
Looking forward to come back next time"
"947253",18113039,262393782,"2018-05-08",135554232,"Cate","Rink was an excellent host. Not only was the apartment super clean and centrally located, but he was extremely accommodating as well. He let us check in early and check out late to accommodate our flight times. Highly recommend staying here!"
"1360151",28075207,347738677,"2018-11-11",214416400,"Katariina","Aivan upea asunto aivan LAn ytimessä. Turvallinen sijainti, aidattu, upea sisustus. Omasta keittiöstä löytyy kaikki tarvikkeet kokkaamista varten. Quincy oli ihana ja ystävällinen. Nopeasti vastasi viesteihin. Ehdottomasti varaan uudestaan."
"521087",8935150,59218836,"2016-01-08",46310466,"Chi","Nick's room is very comfortable and just like the description online. I stayed at Nick's house for a week, it is a very good place to live, quiet and have a nice view"
"655513",12454594,291323654,"2018-07-15",12077929,"Quay","This place was absolutely amazing! Close to a great organic market. Private parking. Fits up to a small SUV. 

The space is great. Huge king bed, nice deck, quiet community, clean pool, a kitchen! 

Alexis was a perfect host and he provided everything we needed."
"829745",15876540,208513756,"2017-11-01",130628511,"David","Enjoyed staying here"
"1073308",20649307,360211424,"2018-12-19",133051192,"Josh","They were hospitable, out of our hair, and very helpful! super clean and a great value"
